participant_num,trial_index,stimulus,task,word,correct,reaction_time,length,lgSUBTLWF,freqGroup
18,57,kwilt,lexical_decision,FALSE,TRUE,639,NA,NA,nonword
18,58,ribbons,lexical_decision,TRUE,TRUE,698,7,2.176,low
18,59,splinth,lexical_decision,FALSE,FALSE,1663,NA,NA,nonword
18,60,another,lexical_decision,TRUE,TRUE,704,7,4.415,high
18,61,knitted,lexical_decision,TRUE,TRUE,657,7,1.532,low
18,62,looking,lexical_decision,TRUE,TRUE,522,7,4.344,high
18,63,ptbwx,lexical_decision,FALSE,TRUE,508,NA,NA,nonword
18,64,claster,lexical_decision,FALSE,FALSE,493,NA,NA,nonword
18,65,thought,lexical_decision,TRUE,TRUE,480,7,4.615,high
19,2,brendle,lexical_decision,FALSE,FALSE,878,NA,NA,nonword
19,3,kwilt,lexical_decision,FALSE,TRUE,1005,NA,NA,nonword
19,4,cjvgy,lexical_decision,FALSE,TRUE,962,NA,NA,nonword
19,5,going,lexical_decision,TRUE,TRUE,668,5,5.035,high
19,6,woven,lexical_decision,TRUE,TRUE,756,5,1.518,low
19,7,zvxqrdt,lexical_decision,FALSE,TRUE,598,NA,NA,nonword
19,8,heaving,lexical_decision,TRUE,TRUE,722,7,1.505,low
19,9,lxzctgr,lexical_decision,FALSE,TRUE,683,NA,NA,nonword
19,10,maybe,lexical_decision,TRUE,TRUE,866,5,4.674,high
19,11,doing,lexical_decision,TRUE,TRUE,1003,5,4.72,high
19,12,lbmwq,lexical_decision,FALSE,TRUE,651,NA,NA,nonword
19,13,inhabit,lexical_decision,TRUE,TRUE,802,7,1.532,low
19,14,hmfjpwb,lexical_decision,FALSE,TRUE,711,NA,NA,nonword
19,15,through,lexical_decision,TRUE,TRUE,1058,7,4.448,high
19,16,believe,lexical_decision,TRUE,TRUE,759,7,4.504,high
19,17,doubles,lexical_decision,TRUE,TRUE,759,7,2.173,low
19,18,brote,lexical_decision,FALSE,FALSE,824,NA,NA,nonword
19,19,stend,lexical_decision,FALSE,FALSE,1309,NA,NA,nonword
19,20,sorry,lexical_decision,TRUE,TRUE,820,5,4.775,high
19,21,thing,lexical_decision,TRUE,TRUE,739,5,4.745,high
19,22,trinity,lexical_decision,TRUE,TRUE,864,7,2.176,low
19,23,pasty,lexical_decision,TRUE,TRUE,710,5,1.505,low
19,24,another,lexical_decision,TRUE,TRUE,951,7,4.415,high
19,25,fphql,lexical_decision,FALSE,TRUE,657,NA,NA,nonword
19,26,talking,lexical_decision,TRUE,TRUE,1000,7,4.405,high
19,27,glonick,lexical_decision,FALSE,TRUE,1091,NA,NA,nonword
19,28,threp,lexical_decision,FALSE,TRUE,901,NA,NA,nonword
19,29,thought,lexical_decision,TRUE,TRUE,1112,7,4.615,high
19,30,nothing,lexical_decision,TRUE,TRUE,1167,7,4.639,high
19,31,splinth,lexical_decision,FALSE,TRUE,862,NA,NA,nonword
19,32,taunt,lexical_decision,TRUE,TRUE,891,5,1.518,low
19,33,platter,lexical_decision,TRUE,TRUE,849,7,2.176,low
19,34,exert,lexical_decision,TRUE,TRUE,647,5,1.544,low
19,35,plimber,lexical_decision,FALSE,FALSE,902,NA,NA,nonword
19,36,ptwxlbn,lexical_decision,FALSE,TRUE,693,NA,NA,nonword
19,37,tpszk,lexical_decision,FALSE,TRUE,881,NA,NA,nonword
19,38,ploke,lexical_decision,FALSE,FALSE,913,NA,NA,nonword
19,39,denim,lexical_decision,TRUE,TRUE,687,5,1.532,low
19,40,sized,lexical_decision,TRUE,TRUE,709,5,1.518,low
19,41,claster,lexical_decision,FALSE,FALSE,804,NA,NA,nonword
19,42,think,lexical_decision,TRUE,TRUE,824,5,5.138,high
19,43,right,lexical_decision,TRUE,TRUE,804,5,5.311,high
19,44,frosket,lexical_decision,FALSE,TRUE,1568,NA,NA,nonword
19,45,zxcvb,lexical_decision,FALSE,TRUE,965,NA,NA,nonword
19,46,qwsdf,lexical_decision,FALSE,TRUE,724,NA,NA,nonword
19,47,snackle,lexical_decision,FALSE,FALSE,606,NA,NA,nonword
19,48,flirp,lexical_decision,FALSE,TRUE,1185,NA,NA,nonword
19,49,blong,lexical_decision,FALSE,TRUE,1195,NA,NA,nonword
19,50,glarp,lexical_decision,FALSE,TRUE,892,NA,NA,nonword
19,51,ribbons,lexical_decision,TRUE,TRUE,805,7,2.176,low
19,52,tromple,lexical_decision,FALSE,TRUE,1221,NA,NA,nonword
19,53,knitted,lexical_decision,TRUE,TRUE,990,7,1.532,low
19,54,qwsdfge,lexical_decision,FALSE,TRUE,621,NA,NA,nonword
19,55,ptbwx,lexical_decision,FALSE,TRUE,977,NA,NA,nonword
19,56,trilogy,lexical_decision,TRUE,TRUE,738,7,1.518,low
19,57,tipsy,lexical_decision,TRUE,TRUE,952,5,1.532,low
19,58,where,lexical_decision,TRUE,TRUE,665,5,4.97,high
19,59,looking,lexical_decision,TRUE,TRUE,524,7,4.344,high
19,60,bkgtl,lexical_decision,FALSE,TRUE,599,NA,NA,nonword
19,61,morning,lexical_decision,TRUE,TRUE,735,7,4.35,high
19,62,vqnfksp,lexical_decision,FALSE,TRUE,923,NA,NA,nonword
19,63,gkfjvmd,lexical_decision,FALSE,TRUE,732,NA,NA,nonword
19,64,aided,lexical_decision,TRUE,TRUE,625,5,1.532,low
19,65,bcrztxl,lexical_decision,FALSE,TRUE,756,NA,NA,nonword
20,2,exert,lexical_decision,TRUE,TRUE,1254,5,1.544,low
20,3,ptbwx,lexical_decision,FALSE,TRUE,831,NA,NA,nonword
20,4,knitted,lexical_decision,TRUE,TRUE,657,7,1.532,low
20,5,frosket,lexical_decision,FALSE,TRUE,895,NA,NA,nonword
20,6,tipsy,lexical_decision,TRUE,TRUE,776,5,1.532,low
20,7,believe,lexical_decision,TRUE,TRUE,943,7,4.504,high
20,8,claster,lexical_decision,FALSE,TRUE,1257,NA,NA,nonword
20,9,think,lexical_decision,TRUE,TRUE,942,5,5.138,high
20,10,trilogy,lexical_decision,TRUE,TRUE,698,7,1.518,low
20,11,inhabit,lexical_decision,TRUE,TRUE,715,7,1.532,low
20,12,woven,lexical_decision,TRUE,TRUE,833,5,1.518,low
20,13,splinth,lexical_decision,FALSE,TRUE,950,NA,NA,nonword
20,14,talking,lexical_decision,TRUE,TRUE,759,7,4.405,high
20,15,stend,lexical_decision,FALSE,TRUE,1242,NA,NA,nonword
20,16,cjvgy,lexical_decision,FALSE,TRUE,754,NA,NA,nonword
20,17,morning,lexical_decision,TRUE,TRUE,1311,7,4.35,high
20,18,qwsdfge,lexical_decision,FALSE,TRUE,822,NA,NA,nonword
20,19,another,lexical_decision,TRUE,TRUE,869,7,4.415,high
20,20,looking,lexical_decision,TRUE,TRUE,631,7,4.344,high
20,21,brendle,lexical_decision,FALSE,TRUE,860,NA,NA,nonword
20,22,platter,lexical_decision,TRUE,TRUE,596,7,2.176,low
20,23,lbmwq,lexical_decision,FALSE,TRUE,734,NA,NA,nonword
20,24,thing,lexical_decision,TRUE,TRUE,791,5,4.745,high
20,25,glonick,lexical_decision,FALSE,TRUE,751,NA,NA,nonword
20,26,lxzctgr,lexical_decision,FALSE,TRUE,615,NA,NA,nonword
20,27,denim,lexical_decision,TRUE,TRUE,604,5,1.532,low
20,28,bcrztxl,lexical_decision,FALSE,TRUE,556,NA,NA,nonword
20,29,trinity,lexical_decision,TRUE,TRUE,819,7,2.176,low
20,30,thought,lexical_decision,TRUE,TRUE,577,7,4.615,high
20,31,qwsdf,lexical_decision,FALSE,TRUE,580,NA,NA,nonword
20,32,blong,lexical_decision,FALSE,TRUE,865,NA,NA,nonword
20,33,through,lexical_decision,TRUE,TRUE,813,7,4.448,high
20,34,gkfjvmd,lexical_decision,FALSE,TRUE,548,NA,NA,nonword
20,35,brote,lexical_decision,FALSE,TRUE,957,NA,NA,nonword
20,36,glarp,lexical_decision,FALSE,TRUE,777,NA,NA,nonword
20,37,ptwxlbn,lexical_decision,FALSE,TRUE,601,NA,NA,nonword
20,38,doubles,lexical_decision,TRUE,TRUE,715,7,2.173,low
20,39,going,lexical_decision,TRUE,TRUE,523,5,5.035,high
20,40,ploke,lexical_decision,FALSE,TRUE,831,NA,NA,nonword
20,41,vqnfksp,lexical_decision,FALSE,FALSE,570,NA,NA,nonword
20,42,maybe,lexical_decision,TRUE,TRUE,1804,5,4.674,high
20,43,doing,lexical_decision,TRUE,TRUE,1405,5,4.72,high
20,44,sized,lexical_decision,TRUE,TRUE,692,5,1.518,low
20,45,ribbons,lexical_decision,TRUE,TRUE,593,7,2.176,low
20,46,plimber,lexical_decision,FALSE,TRUE,771,NA,NA,nonword
20,47,fphql,lexical_decision,FALSE,TRUE,590,NA,NA,nonword
20,48,tpszk,lexical_decision,FALSE,TRUE,555,NA,NA,nonword
20,49,tromple,lexical_decision,FALSE,TRUE,999,NA,NA,nonword
20,50,kwilt,lexical_decision,FALSE,TRUE,2108,NA,NA,nonword
20,51,right,lexical_decision,TRUE,TRUE,1246,5,5.311,high
20,52,zvxqrdt,lexical_decision,FALSE,TRUE,535,NA,NA,nonword
20,53,heaving,lexical_decision,TRUE,TRUE,800,7,1.505,low
20,54,bkgtl,lexical_decision,FALSE,TRUE,532,NA,NA,nonword
20,55,hmfjpwb,lexical_decision,FALSE,TRUE,663,NA,NA,nonword
20,56,sorry,lexical_decision,TRUE,TRUE,630,5,4.775,high
20,57,aided,lexical_decision,TRUE,TRUE,748,5,1.532,low
20,58,flirp,lexical_decision,FALSE,TRUE,775,NA,NA,nonword
20,59,nothing,lexical_decision,TRUE,TRUE,1075,7,4.639,high
20,60,pasty,lexical_decision,TRUE,FALSE,1009,5,1.505,low
20,61,threp,lexical_decision,FALSE,TRUE,1240,NA,NA,nonword
20,62,snackle,lexical_decision,FALSE,TRUE,1094,NA,NA,nonword
20,63,zxcvb,lexical_decision,FALSE,TRUE,493,NA,NA,nonword
20,64,where,lexical_decision,TRUE,TRUE,579,5,4.97,high
20,65,taunt,lexical_decision,TRUE,TRUE,573,5,1.518,low
21,2,threp,lexical_decision,FALSE,FALSE,1740,NA,NA,nonword
21,3,stend,lexical_decision,FALSE,FALSE,1869,NA,NA,nonword
21,4,kwilt,lexical_decision,FALSE,FALSE,1169,NA,NA,nonword
21,5,talking,lexical_decision,TRUE,TRUE,1729,7,4.405,high
21,6,thought,lexical_decision,TRUE,TRUE,1596,7,4.615,high
21,7,lbmwq,lexical_decision,FALSE,TRUE,1923,NA,NA,nonword
21,8,bcrztxl,lexical_decision,FALSE,TRUE,985,NA,NA,nonword
21,9,through,lexical_decision,TRUE,TRUE,862,7,4.448,high
21,10,heaving,lexical_decision,TRUE,TRUE,782,7,1.505,low
21,11,ribbons,lexical_decision,TRUE,TRUE,899,7,2.176,low
21,12,think,lexical_decision,TRUE,TRUE,819,5,5.138,high
21,13,tromple,lexical_decision,FALSE,FALSE,1112,NA,NA,nonword
21,14,qwsdfge,lexical_decision,FALSE,TRUE,668,NA,NA,nonword
21,15,where,lexical_decision,TRUE,TRUE,833,5,4.97,high
21,16,sized,lexical_decision,TRUE,TRUE,1277,5,1.518,low
21,17,ploke,lexical_decision,FALSE,FALSE,1207,NA,NA,nonword
21,18,aided,lexical_decision,TRUE,TRUE,643,5,1.532,low
21,19,cjvgy,lexical_decision,FALSE,TRUE,712,NA,NA,nonword
21,20,pasty,lexical_decision,TRUE,TRUE,653,5,1.505,low
21,21,ptwxlbn,lexical_decision,FALSE,TRUE,671,NA,NA,nonword
21,22,vqnfksp,lexical_decision,FALSE,TRUE,681,NA,NA,nonword
21,23,trilogy,lexical_decision,TRUE,TRUE,736,7,1.518,low
21,24,fphql,lexical_decision,FALSE,TRUE,695,NA,NA,nonword
21,25,platter,lexical_decision,TRUE,TRUE,621,7,2.176,low
21,26,zxcvb,lexical_decision,FALSE,TRUE,566,NA,NA,nonword
21,27,zvxqrdt,lexical_decision,FALSE,TRUE,609,NA,NA,nonword
21,28,glonick,lexical_decision,FALSE,FALSE,640,NA,NA,nonword
21,29,hmfjpwb,lexical_decision,FALSE,TRUE,590,NA,NA,nonword
21,30,another,lexical_decision,TRUE,TRUE,765,7,4.415,high
21,31,taunt,lexical_decision,TRUE,TRUE,629,5,1.518,low
21,32,brendle,lexical_decision,FALSE,FALSE,679,NA,NA,nonword
21,33,exert,lexical_decision,TRUE,TRUE,672,5,1.544,low
21,34,glarp,lexical_decision,FALSE,FALSE,880,NA,NA,nonword
21,35,right,lexical_decision,TRUE,TRUE,712,5,5.311,high
21,36,frosket,lexical_decision,FALSE,FALSE,718,NA,NA,nonword
21,37,believe,lexical_decision,TRUE,TRUE,729,7,4.504,high
21,38,doing,lexical_decision,TRUE,TRUE,665,5,4.72,high
21,39,maybe,lexical_decision,TRUE,TRUE,874,5,4.674,high
21,40,ptbwx,lexical_decision,FALSE,TRUE,707,NA,NA,nonword
21,41,tipsy,lexical_decision,TRUE,TRUE,710,5,1.532,low
21,42,doubles,lexical_decision,TRUE,TRUE,681,7,2.173,low
21,43,lxzctgr,lexical_decision,FALSE,TRUE,597,NA,NA,nonword
21,44,plimber,lexical_decision,FALSE,FALSE,736,NA,NA,nonword
21,45,gkfjvmd,lexical_decision,FALSE,TRUE,626,NA,NA,nonword
21,46,qwsdf,lexical_decision,FALSE,TRUE,653,NA,NA,nonword
21,47,nothing,lexical_decision,TRUE,TRUE,537,7,4.639,high
21,48,brote,lexical_decision,FALSE,FALSE,1026,NA,NA,nonword
21,49,blong,lexical_decision,FALSE,FALSE,701,NA,NA,nonword
21,50,bkgtl,lexical_decision,FALSE,TRUE,635,NA,NA,nonword
21,51,inhabit,lexical_decision,TRUE,TRUE,590,7,1.532,low
21,52,splinth,lexical_decision,FALSE,FALSE,614,NA,NA,nonword
21,53,denim,lexical_decision,TRUE,TRUE,716,5,1.532,low
21,54,looking,lexical_decision,TRUE,TRUE,827,7,4.344,high
21,55,snackle,lexical_decision,FALSE,FALSE,834,NA,NA,nonword
21,56,knitted,lexical_decision,TRUE,TRUE,755,7,1.532,low
21,57,flirp,lexical_decision,FALSE,FALSE,827,NA,NA,nonword
21,58,trinity,lexical_decision,TRUE,TRUE,811,7,2.176,low
21,59,sorry,lexical_decision,TRUE,TRUE,722,5,4.775,high
21,60,morning,lexical_decision,TRUE,TRUE,594,7,4.35,high
21,61,claster,lexical_decision,FALSE,FALSE,773,NA,NA,nonword
21,62,tpszk,lexical_decision,FALSE,TRUE,651,NA,NA,nonword
21,63,going,lexical_decision,TRUE,TRUE,756,5,5.035,high
21,64,woven,lexical_decision,TRUE,TRUE,1057,5,1.518,low
21,65,thing,lexical_decision,TRUE,TRUE,670,5,4.745,high
22,2,sized,lexical_decision,TRUE,TRUE,970,5,1.518,low
22,3,claster,lexical_decision,FALSE,FALSE,652,NA,NA,nonword
22,4,hmfjpwb,lexical_decision,FALSE,TRUE,601,NA,NA,nonword
22,5,blong,lexical_decision,FALSE,TRUE,1191,NA,NA,nonword
22,6,believe,lexical_decision,TRUE,TRUE,583,7,4.504,high
22,7,glarp,lexical_decision,FALSE,TRUE,986,NA,NA,nonword
22,8,thought,lexical_decision,TRUE,TRUE,603,7,4.615,high
22,9,ploke,lexical_decision,FALSE,TRUE,924,NA,NA,nonword
22,10,snackle,lexical_decision,FALSE,FALSE,1178,NA,NA,nonword
22,11,right,lexical_decision,TRUE,TRUE,707,5,5.311,high
22,12,through,lexical_decision,TRUE,TRUE,593,7,4.448,high
22,13,frosket,lexical_decision,FALSE,TRUE,597,NA,NA,nonword
22,14,going,lexical_decision,TRUE,TRUE,591,5,5.035,high
22,15,lbmwq,lexical_decision,FALSE,TRUE,540,NA,NA,nonword
22,16,inhabit,lexical_decision,TRUE,TRUE,745,7,1.532,low
22,17,platter,lexical_decision,TRUE,FALSE,522,7,2.176,low
22,18,doubles,lexical_decision,TRUE,TRUE,1438,7,2.173,low
22,19,denim,lexical_decision,TRUE,TRUE,713,5,1.532,low
22,20,ptwxlbn,lexical_decision,FALSE,TRUE,632,NA,NA,nonword
22,21,knitted,lexical_decision,TRUE,TRUE,786,7,1.532,low
22,22,pasty,lexical_decision,TRUE,TRUE,990,5,1.505,low
22,23,splinth,lexical_decision,FALSE,TRUE,668,NA,NA,nonword
22,24,sorry,lexical_decision,TRUE,TRUE,595,5,4.775,high
22,25,zvxqrdt,lexical_decision,FALSE,TRUE,598,NA,NA,nonword
22,26,lxzctgr,lexical_decision,FALSE,TRUE,574,NA,NA,nonword
22,27,nothing,lexical_decision,TRUE,TRUE,540,7,4.639,high
22,28,stend,lexical_decision,FALSE,FALSE,713,NA,NA,nonword
22,29,trilogy,lexical_decision,TRUE,TRUE,726,7,1.518,low
22,30,tromple,lexical_decision,FALSE,TRUE,808,NA,NA,nonword
22,31,trinity,lexical_decision,TRUE,TRUE,726,7,2.176,low
22,32,tpszk,lexical_decision,FALSE,TRUE,652,NA,NA,nonword
22,33,exert,lexical_decision,TRUE,TRUE,616,5,1.544,low
22,34,morning,lexical_decision,TRUE,TRUE,814,7,4.35,high
22,35,glonick,lexical_decision,FALSE,TRUE,646,NA,NA,nonword
22,36,plimber,lexical_decision,FALSE,TRUE,1027,NA,NA,nonword
22,37,kwilt,lexical_decision,FALSE,TRUE,556,NA,NA,nonword
22,38,vqnfksp,lexical_decision,FALSE,TRUE,513,NA,NA,nonword
22,39,zxcvb,lexical_decision,FALSE,TRUE,488,NA,NA,nonword
22,40,bcrztxl,lexical_decision,FALSE,TRUE,436,NA,NA,nonword
22,41,woven,lexical_decision,TRUE,TRUE,664,5,1.518,low
22,42,qwsdfge,lexical_decision,FALSE,TRUE,713,NA,NA,nonword
22,43,where,lexical_decision,TRUE,TRUE,766,5,4.97,high
22,44,another,lexical_decision,TRUE,TRUE,943,7,4.415,high
22,45,taunt,lexical_decision,TRUE,TRUE,733,5,1.518,low
22,46,threp,lexical_decision,FALSE,TRUE,606,NA,NA,nonword
22,47,ribbons,lexical_decision,TRUE,TRUE,642,7,2.176,low
22,48,brote,lexical_decision,FALSE,TRUE,705,NA,NA,nonword
22,49,doing,lexical_decision,TRUE,TRUE,642,5,4.72,high
22,50,thing,lexical_decision,TRUE,TRUE,619,5,4.745,high
22,51,talking,lexical_decision,TRUE,TRUE,670,7,4.405,high
22,52,qwsdf,lexical_decision,FALSE,TRUE,605,NA,NA,nonword
22,53,bkgtl,lexical_decision,FALSE,TRUE,596,NA,NA,nonword
22,54,ptbwx,lexical_decision,FALSE,TRUE,528,NA,NA,nonword
22,55,maybe,lexical_decision,TRUE,TRUE,1051,5,4.674,high
22,56,looking,lexical_decision,TRUE,TRUE,624,7,4.344,high
22,57,gkfjvmd,lexical_decision,FALSE,TRUE,679,NA,NA,nonword
22,58,aided,lexical_decision,TRUE,TRUE,591,5,1.532,low
22,59,cjvgy,lexical_decision,FALSE,TRUE,670,NA,NA,nonword
22,60,think,lexical_decision,TRUE,TRUE,588,5,5.138,high
22,61,flirp,lexical_decision,FALSE,FALSE,537,NA,NA,nonword
22,62,tipsy,lexical_decision,TRUE,TRUE,928,5,1.532,low
22,63,brendle,lexical_decision,FALSE,TRUE,876,NA,NA,nonword
22,64,fphql,lexical_decision,FALSE,FALSE,585,NA,NA,nonword
22,65,heaving,lexical_decision,TRUE,TRUE,1325,7,1.505,low
23,2,vqnfksp,lexical_decision,FALSE,TRUE,1555,NA,NA,nonword
23,3,tpszk,lexical_decision,FALSE,TRUE,1662,NA,NA,nonword
23,4,woven,lexical_decision,TRUE,TRUE,1642,5,1.518,low
23,5,brote,lexical_decision,FALSE,TRUE,2350,NA,NA,nonword
23,6,doubles,lexical_decision,TRUE,TRUE,1937,7,2.173,low
23,7,tipsy,lexical_decision,TRUE,TRUE,2689,5,1.532,low
23,8,splinth,lexical_decision,FALSE,TRUE,4064,NA,NA,nonword
23,9,snackle,lexical_decision,FALSE,TRUE,5548,NA,NA,nonword
23,10,gkfjvmd,lexical_decision,FALSE,TRUE,1556,NA,NA,nonword
23,11,glarp,lexical_decision,FALSE,TRUE,3051,NA,NA,nonword
23,12,taunt,lexical_decision,TRUE,TRUE,1217,5,1.518,low
23,13,trilogy,lexical_decision,TRUE,TRUE,1258,7,1.518,low
23,14,cjvgy,lexical_decision,FALSE,TRUE,886,NA,NA,nonword
23,15,qwsdf,lexical_decision,FALSE,TRUE,706,NA,NA,nonword
23,16,going,lexical_decision,TRUE,TRUE,1115,5,5.035,high
23,17,threp,lexical_decision,FALSE,TRUE,1377,NA,NA,nonword
23,18,claster,lexical_decision,FALSE,FALSE,1332,NA,NA,nonword
23,19,sized,lexical_decision,TRUE,TRUE,984,5,1.518,low
23,20,believe,lexical_decision,TRUE,TRUE,1197,7,4.504,high
23,21,thought,lexical_decision,TRUE,TRUE,1489,7,4.615,high
23,22,zvxqrdt,lexical_decision,FALSE,TRUE,678,NA,NA,nonword
23,23,looking,lexical_decision,TRUE,TRUE,927,7,4.344,high
23,24,heaving,lexical_decision,TRUE,FALSE,4066,7,1.505,low
23,25,sorry,lexical_decision,TRUE,TRUE,831,5,4.775,high
23,26,qwsdfge,lexical_decision,FALSE,TRUE,994,NA,NA,nonword
23,27,flirp,lexical_decision,FALSE,TRUE,1449,NA,NA,nonword
23,28,zxcvb,lexical_decision,FALSE,TRUE,775,NA,NA,nonword
23,29,frosket,lexical_decision,FALSE,TRUE,1249,NA,NA,nonword
23,30,inhabit,lexical_decision,TRUE,TRUE,1460,7,1.532,low
23,31,bcrztxl,lexical_decision,FALSE,TRUE,1265,NA,NA,nonword
23,32,thing,lexical_decision,TRUE,TRUE,1418,5,4.745,high
23,33,nothing,lexical_decision,TRUE,TRUE,958,7,4.639,high
23,34,aided,lexical_decision,TRUE,TRUE,1105,5,1.532,low
23,35,bkgtl,lexical_decision,FALSE,TRUE,781,NA,NA,nonword
23,36,ribbons,lexical_decision,TRUE,TRUE,1597,7,2.176,low
23,37,glonick,lexical_decision,FALSE,TRUE,2379,NA,NA,nonword
23,38,morning,lexical_decision,TRUE,TRUE,663,7,4.35,high
23,39,tromple,lexical_decision,FALSE,TRUE,1153,NA,NA,nonword
23,40,doing,lexical_decision,TRUE,TRUE,1031,5,4.72,high
23,41,where,lexical_decision,TRUE,TRUE,895,5,4.97,high
23,42,lxzctgr,lexical_decision,FALSE,TRUE,727,NA,NA,nonword
23,43,denim,lexical_decision,TRUE,TRUE,1334,5,1.532,low
23,44,ploke,lexical_decision,FALSE,TRUE,1443,NA,NA,nonword
23,45,think,lexical_decision,TRUE,TRUE,918,5,5.138,high
23,46,fphql,lexical_decision,FALSE,TRUE,1851,NA,NA,nonword
23,47,lbmwq,lexical_decision,FALSE,TRUE,1184,NA,NA,nonword
23,48,talking,lexical_decision,TRUE,TRUE,786,7,4.405,high
23,49,hmfjpwb,lexical_decision,FALSE,TRUE,778,NA,NA,nonword
23,50,maybe,lexical_decision,TRUE,TRUE,1008,5,4.674,high
23,51,platter,lexical_decision,TRUE,TRUE,1239,7,2.176,low
23,52,plimber,lexical_decision,FALSE,TRUE,2214,NA,NA,nonword
23,53,brendle,lexical_decision,FALSE,TRUE,4038,NA,NA,nonword
23,54,kwilt,lexical_decision,FALSE,TRUE,1049,NA,NA,nonword
23,55,ptwxlbn,lexical_decision,FALSE,TRUE,1017,NA,NA,nonword
23,56,right,lexical_decision,TRUE,TRUE,995,5,5.311,high
23,57,stend,lexical_decision,FALSE,TRUE,1481,NA,NA,nonword
23,58,pasty,lexical_decision,TRUE,FALSE,1698,5,1.505,low
23,59,another,lexical_decision,TRUE,TRUE,725,7,4.415,high
23,60,knitted,lexical_decision,TRUE,TRUE,1855,7,1.532,low
23,61,exert,lexical_decision,TRUE,TRUE,1072,5,1.544,low
23,62,trinity,lexical_decision,TRUE,TRUE,1037,7,2.176,low
23,63,through,lexical_decision,TRUE,TRUE,808,7,4.448,high
23,64,blong,lexical_decision,FALSE,TRUE,1642,NA,NA,nonword
23,65,ptbwx,lexical_decision,FALSE,TRUE,993,NA,NA,nonword
24,2,pasty,lexical_decision,TRUE,TRUE,1836,5,1.505,low
24,3,threp,lexical_decision,FALSE,TRUE,847,NA,NA,nonword
24,4,think,lexical_decision,TRUE,TRUE,633,5,5.138,high
24,5,ptwxlbn,lexical_decision,FALSE,TRUE,654,NA,NA,nonword
24,6,morning,lexical_decision,TRUE,TRUE,583,7,4.35,high
24,7,doing,lexical_decision,TRUE,TRUE,638,5,4.72,high
24,8,glonick,lexical_decision,FALSE,TRUE,599,NA,NA,nonword
24,9,kwilt,lexical_decision,FALSE,TRUE,725,NA,NA,nonword
24,10,trinity,lexical_decision,TRUE,TRUE,675,7,2.176,low
24,11,tpszk,lexical_decision,FALSE,TRUE,608,NA,NA,nonword
24,12,denim,lexical_decision,TRUE,TRUE,685,5,1.532,low
24,13,exert,lexical_decision,TRUE,TRUE,771,5,1.544,low
24,14,talking,lexical_decision,TRUE,TRUE,587,7,4.405,high
24,15,through,lexical_decision,TRUE,TRUE,548,7,4.448,high
24,16,ribbons,lexical_decision,TRUE,TRUE,608,7,2.176,low
24,17,brote,lexical_decision,FALSE,TRUE,762,NA,NA,nonword
24,18,doubles,lexical_decision,TRUE,TRUE,701,7,2.173,low
24,19,looking,lexical_decision,TRUE,TRUE,670,7,4.344,high
24,20,bkgtl,lexical_decision,FALSE,TRUE,587,NA,NA,nonword
24,21,ploke,lexical_decision,FALSE,TRUE,755,NA,NA,nonword
24,22,frosket,lexical_decision,FALSE,TRUE,643,NA,NA,nonword
24,23,zvxqrdt,lexical_decision,FALSE,TRUE,553,NA,NA,nonword
24,24,thought,lexical_decision,TRUE,TRUE,621,7,4.615,high
24,25,plimber,lexical_decision,FALSE,TRUE,1496,NA,NA,nonword
24,26,zxcvb,lexical_decision,FALSE,TRUE,668,NA,NA,nonword
24,27,maybe,lexical_decision,TRUE,TRUE,573,5,4.674,high
24,28,ptbwx,lexical_decision,FALSE,TRUE,575,NA,NA,nonword
24,29,bcrztxl,lexical_decision,FALSE,TRUE,786,NA,NA,nonword
24,30,hmfjpwb,lexical_decision,FALSE,TRUE,679,NA,NA,nonword
24,31,qwsdfge,lexical_decision,FALSE,TRUE,563,NA,NA,nonword
24,32,splinth,lexical_decision,FALSE,TRUE,728,NA,NA,nonword
24,33,fphql,lexical_decision,FALSE,TRUE,867,NA,NA,nonword
24,34,lbmwq,lexical_decision,FALSE,TRUE,529,NA,NA,nonword
24,35,lxzctgr,lexical_decision,FALSE,TRUE,477,NA,NA,nonword
24,36,cjvgy,lexical_decision,FALSE,TRUE,593,NA,NA,nonword
24,37,brendle,lexical_decision,FALSE,TRUE,779,NA,NA,nonword
24,38,going,lexical_decision,TRUE,TRUE,649,5,5.035,high
24,39,believe,lexical_decision,TRUE,TRUE,665,7,4.504,high
24,40,thing,lexical_decision,TRUE,TRUE,599,5,4.745,high
24,41,gkfjvmd,lexical_decision,FALSE,TRUE,559,NA,NA,nonword
24,42,right,lexical_decision,TRUE,TRUE,594,5,5.311,high
24,43,snackle,lexical_decision,FALSE,FALSE,815,NA,NA,nonword
24,44,vqnfksp,lexical_decision,FALSE,TRUE,552,NA,NA,nonword
24,45,sorry,lexical_decision,TRUE,TRUE,806,5,4.775,high
24,46,knitted,lexical_decision,TRUE,TRUE,815,7,1.532,low
24,47,heaving,lexical_decision,TRUE,TRUE,1215,7,1.505,low
24,48,tromple,lexical_decision,FALSE,TRUE,925,NA,NA,nonword
24,49,claster,lexical_decision,FALSE,FALSE,734,NA,NA,nonword
24,50,where,lexical_decision,TRUE,TRUE,751,5,4.97,high
24,51,blong,lexical_decision,FALSE,TRUE,743,NA,NA,nonword
24,52,taunt,lexical_decision,TRUE,TRUE,775,5,1.518,low
24,53,another,lexical_decision,TRUE,TRUE,651,7,4.415,high
24,54,sized,lexical_decision,TRUE,TRUE,671,5,1.518,low
